entryTime,exitTime,dir,entry,exit,size,pnl,win,reason,holdBars,capAfter
2025-12-22T19:00,2025-12-23T06:00,LONG,2979.31,2949.5169,22.16,-1.1856,false,止损,11,72.67
2025-12-23T14:00,2025-12-24T14:00,LONG,2915.78,2886.6222,21.8,-1.1663,false,止损,24,71.51
2025-12-24T22:00,2025-12-25T08:00,LONG,2958,2928.42,21.45,-1.1476,false,止损,10,70.36
2025-12-25T08:00,2025-12-25T15:00,SHORT,2929.36,2958.6536,21.11,-1.1294,false,止损,7,69.23
2025-12-25T15:00,2025-12-26T02:00,SHORT,2959,2988.59,20.77,-1.1112,false,止损,11,68.12
2025-12-26T03:00,2025-12-26T14:00,LONG,2963.36,2933.7264,20.44,-1.0935,false,止损,11,67.02
2025-12-26T15:00,2025-12-27T22:00,SHORT,2921.81,2951.0281,20.11,-1.0759,false,止损,31,65.95
2025-12-27T23:00,2025-12-29T03:00,LONG,2947.2,3035.616,19.78,2.8978,true,止盈,28,68.85
2025-12-29T03:00,2025-12-29T12:00,SHORT,3041.12,2949.8864,20.65,3.0252,true,止盈,9,71.87
2025-12-29T13:00,2025-12-29T14:00,SHORT,2926.05,2955.3105,21.56,-1.1535,false,止损,1,70.72
2025-12-30T08:00,2025-12-30T19:00,LONG,2976.58,2946.8142,21.22,-1.1353,false,止损,11,69.58
2025-12-31T11:00,2026-01-02T03:00,SHORT,2999.94,3029.9394,20.87,-1.1165,false,止损,40,68.47
2026-01-02T03:00,2026-01-02T09:00,SHORT,3020.6,3050.806,20.54,-1.0989,false,止损,6,67.37
2026-01-02T09:00,2026-01-02T14:00,SHORT,3045.89,3076.3489,20.21,-1.0812,false,止损,5,66.29
2026-01-02T14:00,2026-01-02T16:00,SHORT,3080.88,3111.6888,19.89,-1.0641,false,止损,2,65.22
2026-01-02T16:00,2026-01-04T00:00,SHORT,3130.11,3161.4111,19.57,-1.047,false,止损,32,64.17
2026-01-04T00:00,2026-01-05T01:00,SHORT,3155.45,3187.0045,19.25,-1.0299,false,止损,25,63.14
2026-01-05T01:00,2026-01-05T20:00,SHORT,3196.5,3228.465,18.94,-1.0133,false,止损,19,62.13
2026-01-05T20:00,2026-01-06T14:00,SHORT,3240.22,3272.6222,18.64,-0.9972,false,止损,18,61.13
2026-01-06T14:00,2026-01-07T14:00,SHORT,3276.29,3178.0013,18.34,2.6868,true,止盈,24,63.82
2026-01-08T06:00,2026-01-08T14:00,LONG,3104.06,3073.0194,19.15,-1.0245,false,止损,8,62.8
2026-01-08T14:00,2026-01-12T03:00,LONG,3076.3,3168.589,18.84,2.7601,true,止盈,85,65.56
2026-01-12T03:00,2026-01-13T15:00,SHORT,3150.89,3182.3989,19.67,-1.0523,false,止损,36,64.5
2026-01-13T15:00,2026-01-13T19:00,SHORT,3181.87,3213.6887,19.35,-1.0352,false,止损,4,63.47
2026-01-13T22:00,2026-01-14T04:00,SHORT,3329,3362.29,19.04,-1.0186,false,止损,6,62.45
2026-01-14T16:00,2026-01-16T15:00,SHORT,3368.77,3267.7069,18.74,2.7454,true,止盈,47,65.2
2026-01-16T15:00,2026-01-18T18:00,LONG,3263.24,3361.1372,19.56,2.8655,true,止盈,51,68.06
2026-01-18T18:00,2026-01-19T00:00,SHORT,3360,3259.2,20.42,2.9915,true,止盈,6,71.05
2026-01-19T00:00,2026-01-19T23:00,LONG,3211.1,3178.989,21.32,-1.1406,false,止损,23,69.91
2026-01-19T23:00,2026-01-20T05:00,LONG,3188.07,3156.1893,20.97,-1.1219,false,止损,6,68.79
2026-01-20T06:00,2026-01-20T08:00,LONG,3115.51,3084.3549,20.64,-1.1042,false,止损,2,67.69
2026-01-20T08:00,2026-01-20T13:00,LONG,3105.11,3074.0589,20.31,-1.0866,false,止损,5,66.6
2026-01-21T11:00,2026-01-21T12:00,LONG,2941.81,2912.3919,19.98,-1.0689,false,止损,1,65.53
2026-01-21T12:00,2026-01-21T15:00,LONG,2929.89,3017.7867,19.66,2.8802,true,止盈,3,68.41
2026-01-21T16:00,2026-01-21T19:00,LONG,2889.77,2976.4631,20.52,3.0062,true,止盈,3,71.42
2026-01-22T13:00,2026-01-23T17:00,SHORT,2971.46,3001.1746,21.43,-1.1465,false,止损,28,70.27
2026-01-23T17:00,2026-01-23T19:00,LONG,2986,2956.14,21.08,-1.1278,false,止损,2,69.14
2026-01-24T23:00,2026-01-25T18:00,SHORT,2951.85,2863.2945,20.74,3.0384,true,止盈,19,72.18
2026-01-25T18:00,2026-01-25T19:00,LONG,2846.26,2817.7974,21.65,-1.1583,false,止损,1,71.02
2026-01-25T19:00,2026-01-26T01:00,LONG,2811,2895.33,21.31,3.1219,true,止盈,6,74.14
2026-01-27T16:00,2026-01-27T20:00,SHORT,2988.91,3018.7991,22.24,-1.1898,false,止损,4,72.95
2026-01-27T20:00,2026-01-29T11:00,SHORT,3018.91,2928.3427,21.89,3.2069,true,止盈,39,76.16
2026-01-29T14:00,2026-01-29T15:00,LONG,2875.27,2846.5173,22.85,-1.2225,false,止损,1,74.94
2026-01-29T15:00,2026-01-29T18:00,LONG,2823.04,2794.8096,22.48,-1.2027,false,止损,3,73.74
2026-01-29T18:00,2026-01-30T01:00,LONG,2762.34,2734.7166,22.12,-1.1834,false,止损,7,72.55
2026-01-30T20:00,2026-01-31T08:00,LONG,2679.43,2652.6357,21.77,-1.1647,false,止损,12,71.39
2026-01-31T08:00,2026-01-31T14:00,LONG,2642.56,2616.1344,21.42,-1.146,false,止损,6,70.24
2026-01-31T14:00,2026-01-31T16:00,LONG,2537.06,2511.6894,21.07,-1.1272,false,止损,2,69.12
2026-01-31T16:00,2026-01-31T17:00,LONG,2481.23,2456.4177,20.73,-1.1091,false,止损,1,68.01
2026-01-31T17:00,2026-01-31T18:00,LONG,2402,2377.98,20.4,-1.0914,false,止损,1,66.91
2026-01-31T18:00,2026-01-31T20:00,LONG,2378.52,2354.7348,20.07,-1.0737,false,止损,2,65.84
2026-02-01T10:00,2026-02-01T14:00,LONG,2379.56,2355.7644,19.75,-1.0566,false,止损,4,64.78
2026-02-01T14:00,2026-02-01T15:00,LONG,2371.75,2348.0325,19.44,-1.04,false,止损,1,63.74
2026-02-01T15:00,2026-02-01T16:00,LONG,2314.85,2291.7015,19.12,-1.0229,false,止损,1,62.72
2026-02-01T16:00,2026-02-01T18:00,LONG,2302.91,2371.9973,18.82,2.7571,true,止盈,2,65.48
2026-02-02T05:00,2026-02-02T06:00,LONG,2197.25,2175.2775,19.64,-1.0507,false,止损,1,64.43
